Trial	Stimulus	ExportStartTrialTimems	ExportEndTrialTimems	Participant	Color	CategoryGroup	Category	EyeLR	AOIName	AOIGroup	AOIScope	AOIOrder	AOISizepx	AOICoverage	TimetoFirstAppearancems	AppearanceCount	VisibleTimems	VisibleTime	Index	EventStartTrialTimems	EventEndTrialTimems	EventDurationms	FixationPositionXpx	FixationPositionYpx	FixationAveragePupilSizeXpx	FixationAveragePupilSizeYpx	FixationAveragePupilDiametermm	FixationDispersionXpx	FixationDispersionYpx	MousePositionXpx	MousePositionYpx
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	113678.7	100	269	85919.4	86159.3	240	317.7	750.7	16.4	16.4	4.3	66.3	18.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	113678.7	100	270	86179.4	86291.4	112	317.3	750.6	16.6	16.6	4.3	27.1	17.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	113678.7	100	271	86311.4	86463.3	152	276	746	16.8	16.8	4.4	24.9	23.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	113678.7	100	272	86491.3	86603.3	111.9	161.3	747.5	16.9	16.9	4.4	14.5	24.6	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	113678.7	100	273	86655.3	86891.2	236	177.7	770.3	17	17	4.5	29	33.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	570	188857.6	188993.4	135.8	408.6	737.3	11.4	11.4	3.2	27.4	21.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	571	189025.4	189097.3	71.9	467.7	755.3	11.4	11.4	3.1	21.5	14	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	590	197221.1	197737.1	516	452.6	755.3	11.7	11.7	3.2	86.1	53.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	591	197777.1	198084.8	307.7	304.8	786	11.6	11.6	3.2	73.3	25.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	592	198116.8	198280.9	164.1	154.2	783	11.6	11.6	3.2	24.5	14	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	633	212656.2	212884.1	228	192.6	813.8	13.3	13.3	3.6	30.3	25	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	36	30	Local	6	41976	2	0	1	229908.3	100	660	221951.6	222051.6	100	470	801	12.1	12.1	3.3	28.6	10.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	258	82883.5	83027.5	144	980	775.8	16.1	16.1	4.2	17.1	23.6	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	259	83051.5	83251.5	200	1044.2	774.1	15.9	15.9	4.1	19.8	14.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	260	83415.5	83491.6	76	886.5	748.9	15.9	15.9	4.1	24.2	28.6	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	261	83511.6	83663.5	151.9	887.4	766.7	16.1	16.1	4.2	32.2	31.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	262	83691.5	84151.3	459.8	820.8	750	15.7	15.7	4.1	42.9	36.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	263	84355.2	84475.3	120.1	690.6	749.1	15.3	15.3	4	30.2	22.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	264	84491.3	84747.4	256.1	716.6	748.6	15.5	15.5	4	54.6	34.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	265	84943.5	85047.4	103.9	614.6	769.3	15.5	15.5	4	19.8	22.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	266	85067.4	85227.4	160	646.4	754.5	15.8	15.8	4.1	23.6	20.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	267	85255.4	85503.3	247.9	540.7	762.6	15.9	15.9	4.2	40.1	45.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	113678.7	100	356	111808	112099.8	291.8	897.5	762.2	15.9	15.9	1.5	51	378.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	562	186041.8	186441.8	400	1002.6	740.5	11.9	11.9	3.2	36.2	31.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	566	187185.6	187397.6	212	625.6	741.4	11.2	11.2	3	19.1	32.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	567	187429.6	188233.6	804	562.8	741.8	11.1	11.1	3	44.2	39.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	568	188261.6	188441.6	180	639.3	748.4	11.3	11.3	3	20.3	29	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	569	188469.6	188789.6	320	550.9	751.5	11.3	11.3	3.1	34.6	20	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	572	189421.5	189541.5	120	756.9	739.9	11.2	11.2	3	9	31.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	576	190185.6	190549.5	363.9	1045.9	736.3	11.6	11.6	3.1	18.3	36.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	578	191049.5	191233.4	183.8	784.6	734.1	11.5	11.5	3.1	14.6	26.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	579	191261.3	191481.3	220	705	747	11.5	11.5	3.1	30.4	49.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	580	191513.3	192009.3	496	620.5	770.8	11.5	11.5	3.1	42.7	55.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	581	192273.3	193257.3	984.1	625	753.1	11.3	11.3	3	69.9	46.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	586	195193.3	195525.2	331.9	702.3	740.1	12.4	12.4	3.3	28	40.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	606	204572.7	204756.7	184	970.4	806.2	11.9	11.9	3.2	29.8	20.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	623	209560.3	209832.3	272.1	804.1	796.9	13	13	3.5	25.4	102.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	646	217051.9	217207.9	156.1	981.7	812.8	13.6	13.6	3.6	26.2	31.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	647	217248	217511.9	264	796.4	775.2	13.6	13.6	3.7	25.1	54.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	648	217551.9	217619.9	68	631.6	748	13.6	13.6	3.6	9.4	37	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	649	217787.9	217975.9	188	613.9	736.2	13.2	13.2	3.5	41.9	39.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	654	219635.7	219987.7	352	920	805.4	11.7	11.7	3.1	72.1	26.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	655	220019.7	220543.7	523.9	840.6	795.6	11.8	11.8	3.2	46.6	47.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	656	220575.6	220767.5	191.9	754	799.9	11.8	11.8	3.2	15	15.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	657	220803.5	221151.6	348.1	644.1	813.6	12	12	3.2	34.4	15.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	35	29	Local	7	52096	2.5	0	1	229908.3	100	663	222831.5	223167.4	335.9	730.4	811.2	12.1	12.1	3.2	25.4	51.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	248	79731.6	79855.6	124	1557.5	778.2	15.3	15.3	4	44.1	10.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	249	79887.6	80171.6	284	1643.9	757.2	15.4	15.4	4	47.8	36.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	250	80199.6	80371.6	172	1494.8	761.7	15.5	15.5	4	22.6	32.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	251	80395.6	80651.6	256	1560	779.1	15.8	15.8	4.1	17.1	27.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	252	80707.6	80899.6	192	1416.8	804.3	16.1	16.1	4.2	21.5	18.6	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	253	80923.6	81459.6	536	1351.5	776.8	16.5	16.5	4.3	36.8	85.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	254	81487.6	81779.6	292	1362.6	783.2	16.5	16.5	4.3	27.2	43.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	255	81807.6	82235.6	427.9	1267.7	779.6	16.8	16.8	4.4	69.7	39.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	256	82275.6	82611.5	335.9	1180.3	780.7	16.6	16.6	4.3	43.2	26.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	257	82635.5	82855.5	220	1093.5	778.7	16.3	16.3	4.2	13.8	16.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	113678.7	100	339	107564	107616	52	1126.5	788.7	17.2	17.2	4.7	16.3	15.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	229908.3	100	558	184549.7	184909.7	360	1563.3	790	12	12	3.3	75.3	32.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	229908.3	100	559	184937.7	185305.7	368	1438.8	772	11.9	11.9	3.3	60.6	22.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	229908.3	100	560	185349.7	185693.7	344	1262.8	752.6	11.9	11.9	3.2	74.2	36.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	34	28	Local	8	51480	2.5	0	1	229908.3	100	561	185725.7	186001.8	276	1146.2	739.8	11.9	11.9	3.2	22.7	22.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	113678.7	100	239	77491.7	77643.7	152.1	285.7	703	16.5	16.5	4.3	42.6	27.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	113678.7	100	240	77675.8	77859.8	184	345.3	699.3	16.8	16.8	4.4	23	14.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	113678.7	100	241	77883.8	78163.7	280	258.5	713.9	16.8	16.8	4.4	35.8	19.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	113678.7	100	242	78183.7	78443.6	259.9	187.7	717.2	16.6	16.6	4.4	19.6	18.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	229908.3	100	550	182201.9	182333.8	131.9	285.9	673.9	11.3	11.3	3.2	24.3	14	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	229908.3	100	551	182361.8	182549.9	188.1	316.8	677.2	11.3	11.3	3.1	46.3	37.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	229908.3	100	552	182601.9	182749.9	148	183.4	658.1	11.3	11.3	3.1	37.9	40.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	229908.3	100	555	183945.8	184073.8	128	344	701.2	11.9	11.9	3.2	21.2	14.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	32	27	Local	9	31944	1.5	0	1	229908.3	100	556	184113.8	184221.9	108	178.3	677.4	12	12	3.3	66.8	15.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	231	75487.9	75559.9	72	753.2	680.2	15.9	15.9	4.2	22.7	24.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	232	75583.9	75703.9	120	803.5	700	16	16	4.2	15.5	29.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	233	75727.9	76235.9	508	702.5	697.8	15.8	15.8	4.1	85.7	36.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	234	76275.9	76544	268.1	565.8	697.7	15.5	15.5	4.1	19.9	24.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	235	76572	76843.9	271.9	502.8	706.7	15.6	15.6	4.1	34.6	15.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	236	76867.9	77019.9	152	618.7	694.7	15.6	15.6	4.1	19.8	13.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	237	77047.9	77227.7	179.8	479.2	699.5	15.8	15.8	4.1	17.7	18	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	113678.7	100	238	77259.6	77467.7	208	411.8	694.6	16.1	16.1	4.2	20.1	9.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	546	180858.1	181250	391.9	763.8	664.7	11.6	11.6	3.1	51.6	62.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	547	181286	181482	196	640.7	668.4	11.5	11.5	3.1	26.1	30.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	548	181526	181922	396	526.3	673	11.4	11.4	3.1	84.5	27	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	549	181962	182158	196	446.7	673	11.4	11.4	3.1	22.9	36.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	565	186941.6	187157.6	216	742.4	720	11.2	11.2	3	20.4	24.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	583	193709.2	193869.2	160.1	764.7	709.9	12	12	3.3	41.6	35.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	31	26	Local	10	39160	1.9	0	1	229908.3	100	587	195609.2	196033.1	423.8	605.4	712.8	12.1	12.1	3.3	26.8	50.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	192	61248.6	61312.6	64	1236.9	652.4	15.6	15.6	4.1	13.3	16.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	217	70856.1	71412.1	556	1633	670.7	15.5	15.5	4.1	21.6	49.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	218	71436.2	71572.2	136	1498.5	671.8	16.3	16.3	4.2	19.9	8.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	219	71592.2	71900.2	308	1553.1	671	16.5	16.5	4.3	34.2	25.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	220	71920.2	72340.2	420	1490.6	668.4	16.5	16.5	4.3	36.1	42.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	221	72368.2	72508.1	140	1320.1	682.4	16.9	16.9	4.4	18.6	13.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	222	72532.1	72760	227.9	1398.5	687.4	17.1	17.1	4.5	16	20.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	223	72796	73020	224	1291.1	706.5	17	17	4.5	16.5	22.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	224	73044	73224.1	180.1	1164.9	698.9	16.8	16.8	4.4	27.7	34.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	225	73256.1	73460	203.9	1219.8	689.1	16.7	16.7	4.4	27.4	29.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	226	73488	73772	284	1125.5	688.7	16.4	16.4	4.3	15.3	16.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	227	73796	73940.1	144	1018.8	691	16.4	16.4	4.3	22.3	31.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	228	73964.1	74244.1	280.1	1055.8	702.1	16.3	16.3	4.3	19.5	22.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	229	74272.1	74768	495.9	956.6	701	16	16	4.2	46.3	29.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	230	74999.9	75287.9	288	898.3	676.6	16.1	16.1	4.2	37.4	27.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	346	109367.9	109611.9	244	1330.2	655.1	17.5	17.5	4.7	37.6	32.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	349	110163.9	110431.9	268	1176.2	640.5	17.3	17.3	4.7	28	22.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	350	110455.9	110760	304.1	1104.9	647.3	17.2	17.2	4.7	38.8	26.6	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	351	110783.9	110911.9	127.9	977.9	656.4	17.2	17.2	4.6	24.1	15.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	352	110935.9	111103.9	168	1033.6	658.9	17.1	17.1	4.6	27.7	19	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	353	111127.9	111347.6	219.8	957.8	657.3	17	17	4.5	24.1	19.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	354	111379.8	111548.6	168.8	830.1	659.7	16.7	16.7	4.5	15.8	17.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	113678.7	100	355	111568.6	111792	223.4	892.6	667.6	16.4	16.4	4.4	44.5	24.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	462	153943.6	154023.6	80	1541.3	714.1	13.8	13.8	3.7	22.1	11.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	463	154047.6	154415.6	368	1545.3	689.2	13.8	13.8	3.7	78.9	88.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	465	154779.7	154951.7	172	1456.6	701.9	12.9	12.9	3.5	39.7	42.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	466	154983.6	155287.5	303.8	1534.8	674.7	12.8	12.8	3.5	51.2	92.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	534	177422.3	177562.1	139.9	1578.4	668.4	12.1	12.1	3.3	25.3	31.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	535	177590.1	177998.1	408	1482.9	688.8	12.3	12.3	3.4	74.8	32.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	536	178026.1	178338.1	312	1384.2	696.2	12.2	12.2	3.4	37.5	49.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	537	178370.1	178562.1	192	1315.7	692.4	12.2	12.2	3.3	19.2	13.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	538	178598.1	179038.1	440	1201.8	688.9	12	12	3.3	29.8	48.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	30	25	Local	11	71720	3.5	0	1	229908.3	100	539	179062.1	179298.1	236	1115.1	670.8	12	12	3.2	22.8	22.6	-	-
